complaint_id,actual_withdrawal_id,actual_h3_cell,actual_atm_id,actual_withdrawal_timestamp,actual_withdrawal_amount,time_to_cashout_seconds,cashout_occurred
CMP00005297,WDR00006340,8842c01533fffff,ATM001552,2024-12-21T11:03:00,15189.78,4543.0,True
CMP00005298,,,,,,,False
CMP00005299,WDR00006341,883d3669a3fffff,ATM001890,2024-12-06T19:38:02,1192.04,2786.0,True
CMP00005299,WDR00006342,883d32806dfffff,ATM001878,2024-12-06T19:53:37,9635.1,3721.0,True
CMP00005300,,,,,,,False
CMP00005301,,,,,,,False
CMP00005302,,,,,,,False
CMP00005303,WDR00006343,8842538d4bfffff,ATM001418,2024-06-05T15:56:20,20519.15,1588.0,True
CMP00005304,,,,,,,False
CMP00005305,WDR00006344,8860a835abfffff,ATM001892,2024-01-21T09:25:28,4018.2,7210.0,True
CMP00005306,,,,,,,False
CMP00005307,WDR00006345,8860b5270bfffff,ATM001163,2024-06-09T04:11:41,3845.76,13810.0,True
CMP00005308,WDR00006346,8860169281fffff,ATM000667,2024-08-15T23:51:29,19591.24,10907.0,True
CMP00005309,WDR00006347,883d8dcd5bfffff,ATM000246,2024-07-14T01:01:33,3249.46,9353.0,True
CMP00005310,WDR00006348,883c1998a1fffff,ATM001563,2024-05-01T16:36:11,7303.42,15305.0,True
CMP00005311,WDR00006349,883c1ea863fffff,ATM001648,2024-04-28T07:57:05,9509.17,11307.0,True
CMP00005312,,,,,,,False
CMP00005313,WDR00006350,883c1814abfffff,ATM001462,2024-10-19T13:20:14,704.77,1351.0,True
CMP00005313,WDR00006351,883c18c493fffff,ATM001821,2024-10-19T13:39:11,4091.41,2488.0,True
CMP00005314,WDR00006352,883c34266dfffff,ATM001792,2024-10-23T12:45:46,11506.11,3169.0,True
CMP00005314,WDR00006353,883c34266dfffff,ATM001792,2024-10-23T13:14:35,53128.24,4898.0,True
CMP00005315,WDR00006354,883d8334d7fffff,ATM001801,2024-05-14T21:47:44,31373.9,2527.0,True
CMP00005316,WDR00006355,883d80548bfffff,ATM001901,2024-05-17T19:16:54,19707.49,4316.0,True
CMP00005316,WDR00006356,883d80548bfffff,ATM001901,2024-05-17T19:39:59,54149.65,5701.0,True
CMP00005316,WDR00006357,883d80548bfffff,ATM001901,2024-05-17T20:06:47,227427.31,7309.0,True
CMP00005317,WDR00006358,883da110ddfffff,ATM000843,2024-04-23T18:15:08,20176.41,11261.0,True
CMP00005318,,,,,,,False
CMP00005319,WDR00006359,883da1ba1dfffff,ATM001757,2024-08-02T20:11:24,59921.93,3195.0,True
CMP00005319,WDR00006360,883da1ba1dfffff,ATM001757,2024-08-02T20:37:17,5297.04,4748.0,True
CMP00005320,WDR00006361,8860153545fffff,ATM001472,2024-11-26T00:11:51,5997.82,3252.0,True
CMP00005321,,,,,,,False
CMP00005322,WDR00006362,883c1d1ad7fffff,ATM001655,2024-01-10T15:09:57,1231.85,5242.0,True
CMP00005322,WDR00006363,883c1d1ad7fffff,ATM001655,2024-01-10T15:34:48,2541.71,6733.0,True
CMP00005323,WDR00006364,8860a840cbfffff,ATM001667,2024-07-21T17:54:56,2383.39,13880.0,True
CMP00005324,WDR00006365,8842dd46c9fffff,ATM001780,2024-10-02T20:57:14,66743.64,2246.0,True
CMP00005325,WDR00006366,883c8c80c1fffff,ATM001774,2024-11-16T07:42:10,469.44,1381.0,True
CMP00005326,WDR00006367,883d902019fffff,ATM001813,2024-04-24T02:15:09,30029.22,12795.0,True
CMP00005327,,,,,,,False
CMP00005328,WDR00006368,8860b5836bfffff,ATM001677,2024-11-30T21:55:55,8598.46,925.0,True
CMP00005328,WDR00006369,8860b5836bfffff,ATM001677,2024-11-30T22:19:17,6401.41,2327.0,True
CMP00005329,,,,,,,False
CMP00005330,,,,,,,False
CMP00005331,WDR00006370,883cd48769fffff,ATM001443,2024-01-03T23:44:04,1649.39,2074.0,True
CMP00005332,,,,,,,False
CMP00005333,,,,,,,False
CMP00005334,WDR00006371,883cb2db6dfffff,ATM001875,2024-04-29T13:29:40,12185.7,3460.0,True
CMP00005335,WDR00006372,883da11461fffff,ATM000773,2024-01-05T20:29:42,22133.12,4698.0,True
CMP00005335,WDR00006373,883da11463fffff,ATM000058,2024-01-05T20:56:16,25997.61,6292.0,True
CMP00005335,WDR00006374,8860aac113fffff,ATM001427,2024-01-05T21:08:37,30406.59,7033.0,True
CMP00005336,WDR00006375,88611bb49bfffff,ATM001548,2024-02-24T10:55:47,24895.31,12247.0,True
CMP00005337,WDR00006376,8842c8a8bdfffff,ATM001829,2024-07-20T21:21:51,19540.58,8931.0,True
CMP00005338,,,,,,,False
CMP00005339,WDR00006377,8842dca46bfffff,ATM001796,2024-02-18T14:13:57,151.72,1457.0,True
CMP00005339,WDR00006378,8842dca46bfffff,ATM001796,2024-02-18T14:37:29,645.67,2869.0,True
CMP00005339,WDR00006379,8842dca46bfffff,ATM001796,2024-02-18T14:59:57,89.12,4217.0,True
CMP00005340,WDR00006380,8860ae6abbfffff,ATM001518,2024-01-01T18:26:19,17542.13,4450.0,True
CMP00005340,WDR00006381,8860ae6abbfffff,ATM001518,2024-01-01T18:48:56,11338.62,5807.0,True
CMP00005341,WDR00006382,8860860e33fffff,ATM001533,2024-03-19T12:51:18,90229.08,10490.0,True
CMP00005342,WDR00006383,88609d8e11fffff,ATM001823,2024-01-31T09:10:13,11928.2,3341.0,True
CMP00005343,,,,,,,False
CMP00005344,,,,,,,False
CMP00005345,WDR00006384,883d918e23fffff,ATM001908,2024-12-13T05:49:20,7911.24,13731.0,True
CMP00005346,WDR00006385,883da11469fffff,ATM001110,2024-08-16T18:47:37,17525.49,2508.0,True
CMP00005347,WDR00006386,88608558d7fffff,ATM001582,2024-10-14T18:15:47,15653.28,2584.0,True
CMP00005348,WDR00006387,886096b00dfffff,ATM001812,2024-12-30T20:57:31,46735.24,845.0,True
CMP00005349,WDR00006388,883d8dcd09fffff,ATM000749,2024-02-21T00:24:29,9801.66,9563.0,True
CMP00005350,,,,,,,False
CMP00005351,,,,,,,False
CMP00005352,,,,,,,False
CMP00005353,WDR00006389,883c1444a7fffff,ATM001808,2024-01-01T18:05:03,2385.43,620.0,True
CMP00005354,WDR00006390,883c068961fffff,ATM001743,2024-06-24T14:33:15,3670.32,2849.0,True
CMP00005355,WDR00006391,8860a2c6b3fffff,ATM001597,2024-12-17T22:58:50,5350.04,2874.0,True
CMP00005356,,,,,,,False
CMP00005357,WDR00006392,883d852505fffff,ATM001483,2024-04-10T22:50:39,239661.85,2417.0,True
CMP00005358,WDR00006393,88618caa8dfffff,ATM001652,2024-08-14T00:35:50,24871.19,15065.0,True
CMP00005359,WDR00006394,883c1cc35bfffff,ATM001783,2024-11-09T17:51:12,62671.69,1899.0,True
CMP00005360,,,,,,,False
CMP00005361,WDR00006395,883c1eac89fffff,ATM001487,2024-02-27T19:32:18,134563.93,5148.0,True
CMP00005362,WDR00006396,886080392bfffff,ATM001916,2024-07-15T04:21:45,91883.14,1155.0,True
CMP00005363,,,,,,,False
CMP00005364,WDR00006397,88424b4213fffff,ATM001766,2024-01-27T22:20:52,1580.86,521.0,True
CMP00005365,WDR00006398,883d91d5adfffff,ATM001647,2024-07-31T01:08:09,59539.16,13380.0,True
CMP00005366,WDR00006399,883c334929fffff,ATM001670,2024-09-18T12:59:25,1661.84,2334.0,True
CMP00005367,WDR00006400,8860aa9921fffff,ATM001612,2024-01-01T08:38:18,82359.04,468.0,True
CMP00005368,WDR00006401,8860a08d91fffff,ATM001819,2024-02-29T10:00:53,60570.82,9478.0,True
CMP00005369,WDR00006402,883cf38b43fffff,ATM001885,2024-04-20T17:20:23,4969.15,3545.0,True
CMP00005370,WDR00006403,883c1a183bfffff,ATM001585,2024-11-23T20:48:02,31252.23,1167.0,True
CMP00005370,WDR00006404,883c1a183bfffff,ATM001585,2024-11-23T21:15:47,1255.12,2832.0,True
CMP00005371,WDR00006405,8860b52807fffff,ATM001386,2024-06-30T02:26:15,15786.08,4449.0,True
CMP00005371,WDR00006406,8860b52807fffff,ATM001386,2024-06-30T02:43:16,2767.38,5470.0,True
CMP00005372,WDR00006407,883da18c41fffff,ATM000354,2024-12-26T15:41:09,7114.3,913.0,True
CMP00005373,WDR00006408,8842e81041fffff,ATM001576,2024-04-10T16:02:04,1502.31,4639.0,True
CMP00005373,WDR00006409,883db609d7fffff,ATM001755,2024-04-10T16:24:56,2713.08,6011.0,True
CMP00005374,,,,,,,False
CMP00005375,WDR00006410,8860a25b01fffff,ATM000908,2024-12-21T14:24:03,97758.4,3398.0,True
CMP00005376,WDR00006411,883c120545fffff,ATM001955,2024-03-09T15:50:24,15036.43,726.0,True
CMP00005376,WDR00006412,883c120545fffff,ATM001955,2024-03-09T15:58:05,3162.12,1187.0,True
CMP00005377,WDR00006413,8860a1a94bfffff,ATM001990,2024-05-02T17:05:37,2116.15,11570.0,True
CMP00005378,WDR00006414,883da5483dfffff,ATM001634,2024-03-31T10:28:44,5069.15,2916.0,True
CMP00005379,,,,,,,False
CMP00005380,,,,,,,False
CMP00005381,WDR00006415,8860225893fffff,ATM001607,2024-03-23T17:16:50,19059.45,9355.0,True
CMP00005381,WDR00006416,8860225893fffff,ATM001607,2024-03-23T17:43:08,9487.71,10933.0,True
CMP00005382,WDR00006417,8860145a05fffff,ATM001370,2024-07-06T13:44:11,8525.8,1828.0,True
CMP00005383,WDR00006418,8860a2d545fffff,ATM001666,2024-12-15T22:54:49,18187.1,5203.0,True
CMP00005384,WDR00006419,883d8dca97fffff,ATM000999,2024-01-15T01:45:44,17939.55,4856.0,True
CMP00005384,WDR00006420,883d8dcf69fffff,ATM000938,2024-01-15T02:04:08,5411.59,5960.0,True
CMP00005385,WDR00006421,883d99261dfffff,ATM001629,2024-09-28T08:44:54,13183.02,2927.0,True
CMP00005386,WDR00006422,88618c49edfffff,ATM000539,2024-10-25T17:31:26,1660.93,4944.0,True
CMP00005387,WDR00006423,883d8dcd5dfffff,ATM001357,2024-08-19T21:43:02,87174.79,2688.0,True
CMP00005388,WDR00006424,883d3669a3fffff,ATM001890,2024-12-30T03:15:56,10911.87,7578.0,True
CMP00005389,WDR00006425,886014584bfffff,ATM000298,2024-02-22T06:48:18,20919.28,5285.0,True
CMP00005389,WDR00006426,8860159135fffff,ATM001717,2024-02-22T06:59:10,7818.2,5937.0,True
CMP00005389,WDR00006427,883da89425fffff,ATM001560,2024-02-22T07:22:15,1035.09,7322.0,True
CMP00005390,,,,,,,False
CMP00005391,WDR00006428,8860169281fffff,ATM000667,2024-02-01T04:06:14,2437.7,8231.0,True
CMP00005391,WDR00006429,88601692b5fffff,ATM000214,2024-02-01T04:26:58,17418.81,9475.0,True
CMP00005392,,,,,,,False
CMP00005393,WDR00006430,883da1142bfffff,ATM001178,2024-03-11T22:17:46,14289.05,10173.0,True
CMP00005394,WDR00006431,88619bce91fffff,ATM001924,2024-02-19T17:29:04,141178.66,678.0,True
CMP00005395,,,,,,,False
CMP00005396,WDR00006432,883c1d2b2bfffff,ATM001872,2024-07-29T13:09:12,49802.44,500.0,True
CMP00005397,WDR00006433,886022c433fffff,ATM001584,2024-07-04T19:42:25,4722.77,3698.0,True
CMP00005397,WDR00006434,886022c433fffff,ATM001584,2024-07-04T19:54:24,3206.98,4417.0,True
CMP00005398,,,,,,,False
CMP00005399,,,,,,,False
CMP00005400,WDR00006435,8860953aebfffff,ATM001644,2024-06-14T09:21:45,8031.64,13786.0,True
CMP00005401,WDR00006436,883d32806dfffff,ATM001878,2024-07-26T20:25:26,55435.01,3115.0,True
CMP00005402,WDR00006437,883da08861fffff,ATM001423,2024-01-19T23:34:32,7462.8,7809.0,True
CMP00005403,WDR00006438,883c1998a1fffff,ATM001563,2024-01-22T22:48:08,3385.44,2301.0,True
CMP00005404,WDR00006439,8842517addfffff,ATM001575,2024-03-30T15:28:21,37475.43,760.0,True
CMP00005404,WDR00006440,8842517addfffff,ATM001575,2024-03-30T15:51:11,8649.17,2130.0,True
CMP00005405,WDR00006441,883da1a133fffff,ATM000683,2024-02-10T17:38:54,33008.94,2287.0,True
CMP00005406,,,,,,,False
CMP00005407,WDR00006442,883da11565fffff,ATM001337,2024-03-25T19:38:35,37957.09,3513.0,True
CMP00005408,WDR00006443,883c33a6abfffff,ATM001570,2024-05-28T23:00:35,2264.82,7805.0,True
CMP00005408,WDR00006444,883c33a6abfffff,ATM001570,2024-05-28T23:19:11,53.92,8921.0,True
CMP00005409,WDR00006445,883d1aa0d7fffff,ATM001673,2024-02-26T18:54:40,23054.41,7662.0,True
CMP00005410,WDR00006446,883c1b30d3fffff,ATM001784,2024-08-10T09:42:01,669.21,3225.0,True
CMP00005410,WDR00006447,886014580bfffff,ATM000963,2024-08-10T10:11:02,70646.77,4966.0,True
CMP00005410,WDR00006448,8861892743fffff,ATM000763,2024-08-10T10:39:38,5646.59,6682.0,True
CMP00005410,WDR00006449,8842c95a29fffff,ATM001974,2024-08-10T10:55:26,489.33,7630.0,True
CMP00005411,WDR00006450,883c1894a5fffff,ATM001834,2024-05-24T22:00:44,2673.95,11214.0,True
CMP00005411,WDR00006451,883c1894a5fffff,ATM001834,2024-05-24T22:14:08,13109.63,12018.0,True
CMP00005412,WDR00006452,8860a84b63fffff,ATM001706,2024-05-29T21:31:38,20050.81,13842.0,True
CMP00005413,,,,,,,False
CMP00005414,WDR00006453,8842f3a19bfffff,ATM001550,2024-09-18T11:11:05,844.23,2317.0,True
CMP00005414,WDR00006454,8842f33b53fffff,ATM001422,2024-09-18T11:39:32,1315.68,4024.0,True
CMP00005414,WDR00006455,8842f33b53fffff,ATM001422,2024-09-18T11:53:48,180.7,4880.0,True
CMP00005415,WDR00006456,8842dd46c9fffff,ATM001780,2024-09-08T09:44:19,6352.73,866.0,True
CMP00005416,WDR00006457,883cf2c607fffff,ATM000825,2024-05-05T12:27:10,3219.43,2928.0,True
CMP00005417,WDR00006458,883da5483dfffff,ATM001634,2024-09-20T19:20:50,35951.68,1980.0,True
CMP00005418,WDR00006459,883c1a183bfffff,ATM001585,2024-10-27T21:27:36,2666.32,1867.0,True
CMP00005418,WDR00006460,883c1a183bfffff,ATM001585,2024-10-27T21:54:49,1459.65,3500.0,True
CMP00005418,WDR00006461,883c1a183bfffff,ATM001585,2024-10-27T22:11:59,1287.94,4530.0,True
CMP00005418,WDR00006462,883c1a183bfffff,ATM001585,2024-10-27T22:41:02,804.54,6273.0,True
CMP00005419,WDR00006463,883daeb15bfffff,ATM001676,2024-10-01T20:46:20,10908.66,2176.0,True
CMP00005419,WDR00006464,883daeb15bfffff,ATM001676,2024-10-01T20:52:40,11167.6,2556.0,True
CMP00005420,WDR00006465,883c1b30d3fffff,ATM001784,2024-03-23T20:02:16,45254.68,924.0,True
CMP00005420,WDR00006466,883c1b30d3fffff,ATM001784,2024-03-23T20:27:42,11683.39,2450.0,True
CMP00005421,WDR00006467,883d820f21fffff,ATM001768,2024-11-27T14:21:30,288383.56,3146.0,True
CMP00005422,WDR00006468,883c91465bfffff,ATM001639,2024-07-17T16:42:27,8799.82,1922.0,True
CMP00005423,WDR00006469,8860a07129fffff,ATM001995,2024-07-23T23:16:18,1067.06,5784.0,True
CMP00005423,WDR00006470,8860a07129fffff,ATM001995,2024-07-23T23:27:40,2511.48,6466.0,True
CMP00005423,WDR00006471,8860a07129fffff,ATM001995,2024-07-23T23:34:07,116.38,6853.0,True
CMP00005424,WDR00006472,8860f29805fffff,ATM001993,2024-08-28T13:19:33,77906.83,12716.0,True
CMP00005425,WDR00006473,883daedac9fffff,ATM001773,2024-08-31T16:20:22,2267.73,312.0,True
CMP00005426,WDR00006474,883da1175dfffff,ATM001327,2024-12-28T15:30:38,10421.07,2576.0,True
CMP00005426,WDR00006475,883da1ab0dfffff,ATM000598,2024-12-28T15:52:48,2069.65,3906.0,True
CMP00005426,WDR00006476,883da102ddfffff,ATM001322,2024-12-28T16:10:24,229.15,4962.0,True
CMP00005426,WDR00006477,883da11599fffff,ATM000240,2024-12-28T16:38:19,9144.46,6637.0,True
CMP00005427,WDR00006478,886026c46bfffff,ATM001432,2024-07-20T16:48:34,345.69,4755.0,True
CMP00005427,WDR00006479,886026c46bfffff,ATM001432,2024-07-20T17:04:27,209.14,5708.0,True
CMP00005427,WDR00006480,886026c46bfffff,ATM001432,2024-07-20T17:10:05,3261.58,6046.0,True
CMP00005427,WDR00006481,886026c46bfffff,ATM001432,2024-07-20T17:27:05,126.69,7066.0,True
CMP00005428,WDR00006482,883dae406dfffff,ATM001571,2024-06-10T23:13:01,1605.18,1940.0,True
CMP00005429,,,,,,,False
CMP00005430,,,,,,,False
CMP00005431,WDR00006483,8860b410a9fffff,ATM001561,2024-08-06T09:05:07,10065.75,691.0,True
CMP00005431,WDR00006484,8842ceb593fffff,ATM000561,2024-08-06T09:31:51,7404.77,2295.0,True
CMP00005432,WDR00006485,8860aba099fffff,ATM001664,2024-10-12T21:27:20,11707.95,1975.0,True
CMP00005433,,,,,,,False
CMP00005434,WDR00006486,8860b52ca9fffff,ATM000123,2024-12-04T11:34:57,30909.75,1005.0,True
CMP00005435,WDR00006487,883da062b5fffff,ATM001803,2024-10-27T18:40:39,454.76,5917.0,True
CMP00005435,WDR00006488,883da062b5fffff,ATM001803,2024-10-27T18:52:09,20659.84,6607.0,True
CMP00005435,WDR00006489,883da010adfffff,ATM001912,2024-10-27T19:10:51,8825.26,7729.0,True
CMP00005435,WDR00006490,883da3935bfffff,ATM001806,2024-10-27T19:17:01,1058.88,8099.0,True
CMP00005436,WDR00006491,8842d575e3fffff,ATM001508,2024-08-07T15:25:47,16208.64,6777.0,True
CMP00005437,WDR00006492,8842cea669fffff,ATM001199,2024-09-22T17:47:43,142560.48,8777.0,True
CMP00005438,,,,,,,False
CMP00005439,WDR00006493,88611e6069fffff,ATM001756,2024-02-09T12:19:20,9617.13,2408.0,True
CMP00005440,,,,,,,False
CMP00005441,WDR00006494,883d8dcdbbfffff,ATM000513,2024-12-23T11:05:37,134699.22,3425.0,True
CMP00005442,WDR00006495,8842cbc849fffff,ATM001486,2024-12-03T08:15:14,23033.6,3727.0,True
CMP00005442,WDR00006496,8842cbc849fffff,ATM001486,2024-12-03T08:41:45,2781.31,5318.0,True
CMP00005443,WDR00006497,8842c47059fffff,ATM001428,2024-11-30T06:14:29,41082.0,7127.0,True
CMP00005444,,,,,,,False
CMP00005445,WDR00006498,8860b3931bfffff,ATM001617,2024-09-20T08:27:16,2804.98,499.0,True
CMP00005446,WDR00006499,883c1444a7fffff,ATM001808,2024-11-30T15:39:14,17097.83,10675.0,True
CMP00005447,WDR00006500,8860b27163fffff,ATM001492,2024-08-31T00:01:14,2732.3,7117.0,True
CMP00005447,WDR00006501,8860b27163fffff,ATM001492,2024-08-31T00:16:59,14272.3,8062.0,True
CMP00005447,WDR00006502,88618c4897fffff,ATM001377,2024-08-31T00:28:31,20293.55,8754.0,True
CMP00005447,WDR00006503,8860b34e91fffff,ATM001949,2024-08-31T00:36:00,1780.51,9203.0,True
CMP00005448,WDR00006504,883d8c24dbfffff,ATM001016,2024-01-07T15:28:41,64505.02,2193.0,True
CMP00005449,WDR00006505,8860b410a9fffff,ATM001561,2024-05-08T21:23:23,25942.29,8196.0,True
CMP00005450,WDR00006506,8842eac931fffff,ATM001917,2024-04-18T20:41:18,4692.17,8053.0,True
CMP00005451,WDR00006507,8860a228cdfffff,ATM001553,2024-11-14T09:16:57,133042.06,3365.0,True
CMP00005452,WDR00006508,883d8a86b5fffff,ATM001733,2024-05-05T16:41:12,18927.3,1999.0,True
CMP00005453,,,,,,,False
CMP00005454,WDR00006509,8860b13a87fffff,ATM001810,2024-11-19T12:42:04,28600.54,1853.0,True
CMP00005455,,,,,,,False
CMP00005456,WDR00006510,883da11059fffff,ATM001419,2024-01-17T20:25:57,3002.95,3047.0,True
CMP00005457,WDR00006511,883dac18b5fffff,ATM001685,2024-02-14T17:39:54,68005.8,4971.0,True
CMP00005458,WDR00006512,8860162f41fffff,ATM001433,2024-02-23T14:34:08,115049.84,11449.0,True
CMP00005459,WDR00006513,883c865189fffff,ATM001457,2024-03-10T20:43:15,5706.36,12607.0,True
CMP00005460,,,,,,,False
CMP00005461,WDR00006514,8860a08d91fffff,ATM001819,2024-11-01T22:28:54,15643.55,12730.0,True
CMP00005462,WDR00006515,886096ca93fffff,ATM001409,2024-03-21T09:30:02,5135.58,4303.0,True
CMP00005463,,,,,,,False
CMP00005464,WDR00006516,8842c5ac23fffff,ATM001828,2024-10-08T18:06:12,100901.48,2460.0,True
CMP00005465,WDR00006517,88618920cbfffff,ATM000896,2024-01-07T14:03:19,109615.1,3416.0,True
CMP00005466,WDR00006518,883da11559fffff,ATM000876,2024-07-29T21:09:44,34247.23,12915.0,True
CMP00005467,WDR00006519,883da11039fffff,ATM000903,2024-05-18T11:15:21,9991.61,352.0,True
CMP00005468,WDR00006520,883da116d3fffff,ATM000369,2024-02-22T18:45:38,2426.04,3466.0,True
CMP00005469,WDR00006521,883db5d11bfffff,ATM001524,2024-02-09T03:30:14,6894.65,2255.0,True
CMP00005470,WDR00006522,8860aba099fffff,ATM001664,2024-09-01T07:03:20,22990.4,3045.0,True
CMP00005471,WDR00006523,883da18759fffff,ATM001426,2024-08-09T14:41:42,4730.48,4555.0,True
CMP00005471,WDR00006524,883da115edfffff,ATM000557,2024-08-09T15:07:58,857.28,6131.0,True
CMP00005471,WDR00006525,8842ceb59bfffff,ATM001332,2024-08-09T15:15:08,683.69,6561.0,True
CMP00005471,WDR00006526,883da115e9fffff,ATM000460,2024-08-09T15:20:33,2295.65,6886.0,True
CMP00005472,WDR00006527,8860a20505fffff,ATM001734,2024-06-12T17:04:23,7575.78,770.0,True
CMP00005473,WDR00006528,883da11559fffff,ATM000886,2024-11-19T21:08:00,14161.4,8550.0,True
CMP00005473,WDR00006529,883da11559fffff,ATM000876,2024-11-19T21:13:16,11243.42,8866.0,True
CMP00005474,WDR00006530,883da11439fffff,ATM000334,2024-05-23T13:02:44,62560.19,17125.0,True
CMP00005475,,,,,,,False
CMP00005476,WDR00006531,883cf502d3fffff,ATM001510,2024-10-05T10:24:54,861.24,6658.0,True
CMP00005476,WDR00006532,883cf0aedbfffff,ATM001630,2024-10-05T10:54:34,1453.59,8438.0,True
CMP00005477,WDR00006533,88608b4c9bfffff,ATM000702,2024-07-19T12:53:38,12144.85,682.0,True
CMP00005478,,,,,,,False
CMP00005479,WDR00006534,883da18a91fffff,ATM001869,2024-07-13T20:28:51,286584.88,2386.0,True
CMP00005480,WDR00006535,883c126425fffff,ATM001856,2024-12-25T02:07:21,18203.25,1480.0,True
CMP00005481,WDR00006536,886091422dfffff,ATM001403,2024-05-03T12:08:20,3747.75,1617.0,True
CMP00005482,WDR00006537,883da1146bfffff,ATM000884,2024-10-23T16:16:27,2059.27,6062.0,True
CMP00005482,WDR00006538,883da1140dfffff,ATM001675,2024-10-23T16:22:03,2878.6,6398.0,True
CMP00005482,WDR00006539,883da1142bfffff,ATM000621,2024-10-23T16:34:58,9261.92,7173.0,True
CMP00005482,WDR00006540,883da115e9fffff,ATM000460,2024-10-23T16:50:03,10279.56,8078.0,True
CMP00005483,WDR00006541,883da218c1fffff,ATM000518,2024-07-07T22:12:40,24058.96,12208.0,True
CMP00005484,WDR00006542,883c91465bfffff,ATM001639,2024-12-08T06:41:59,12399.42,2855.0,True
CMP00005485,WDR00006543,8860330ea9fffff,ATM001889,2024-12-13T01:47:35,23352.22,2218.0,True
CMP00005485,WDR00006544,88618c48a1fffff,ATM000392,2024-12-13T01:56:55,1137.74,2778.0,True
CMP00005485,WDR00006545,88603378b3fffff,ATM001759,2024-12-13T02:25:19,24363.92,4482.0,True
CMP00005485,WDR00006546,88618925a5fffff,ATM000320,2024-12-13T02:48:29,20113.51,5872.0,True
CMP00005486,WDR00006547,883c1ea863fffff,ATM001648,2024-06-23T03:28:00,26066.17,2527.0,True
CMP00005487,,,,,,,False
CMP00005488,WDR00006548,883d81a11bfffff,ATM001765,2024-03-17T17:11:36,68160.17,3848.0,True
CMP00005489,WDR00006549,8860982981fffff,ATM001542,2024-06-26T01:53:31,54523.25,2737.0,True
CMP00005490,WDR00006550,883d8dcc23fffff,ATM000848,2024-11-01T11:04:18,1708.11,4414.0,True
CMP00005490,WDR00006551,883d8dcc23fffff,ATM000848,2024-11-01T11:33:18,4075.98,6154.0,True
CMP00005491,WDR00006552,8842cea64dfffff,ATM001164,2024-06-24T03:07:03,7394.48,3185.0,True
CMP00005492,WDR00006553,883d8dcd55fffff,ATM000499,2024-08-01T23:04:45,4955.37,1858.0,True
CMP00005493,,,,,,,False
CMP00005494,WDR00006554,883da18759fffff,ATM001426,2024-02-09T18:14:33,33232.22,3387.0,True
CMP00005494,WDR00006555,883d8d5731fffff,ATM000141,2024-02-09T18:38:27,33865.87,4821.0,True
CMP00005495,WDR00006556,883d99788bfffff,ATM001928,2024-02-26T19:43:17,178337.11,1597.0,True
CMP00005496,WDR00006557,883c1ea863fffff,ATM001648,2024-04-07T21:48:37,60280.54,3653.0,True
CMP00005497,,,,,,,False
CMP00005498,WDR00006558,88618eb2c1fffff,ATM000988,2024-10-17T03:47:10,149386.69,2461.0,True
CMP00005499,,,,,,,False
CMP00005500,WDR00006559,8860808c6dfffff,ATM001501,2024-11-04T10:43:08,219206.18,412.0,True
CMP00005501,,,,,,,False
CMP00005502,WDR00006560,8860b10b5dfffff,ATM001421,2024-04-09T03:45:00,51901.04,17477.0,True
CMP00005503,WDR00006561,88608850c3fffff,ATM000213,2024-05-27T17:43:24,17804.0,10539.0,True
CMP00005504,WDR00006562,883cf2c647fffff,ATM000475,2024-02-29T19:53:36,4034.16,4788.0,True
CMP00005504,WDR00006563,883cf2c647fffff,ATM000859,2024-02-29T20:18:44,56136.62,6296.0,True
CMP00005504,WDR00006564,8860322e41fffff,ATM001736,2024-02-29T20:44:21,33571.8,7833.0,True
CMP00005504,WDR00006565,88618caa8dfffff,ATM001652,2024-02-29T21:02:32,8282.64,8924.0,True
CMP00005505,,,,,,,False
CMP00005506,WDR00006566,883c1b5563fffff,ATM001967,2024-01-16T10:25:37,8927.92,9425.0,True
CMP00005507,WDR00006567,883d1e0d2dfffff,ATM001603,2024-10-20T04:04:20,9273.69,3701.0,True
CMP00005507,WDR00006568,883d1e0d2dfffff,ATM001603,2024-10-20T04:27:29,17445.13,5090.0,True
CMP00005507,WDR00006569,883d1e0d2dfffff,ATM001603,2024-10-20T04:44:34,1014.26,6115.0,True
