complaint_id,incident_date,incident_time,incident_datetime,complaint_registered_at,incident_details,fraud_type,fraud_amount,victim_state,victim_pincode,victim_lat,victim_lon,victim_account_id,source_system,data_version,behavioral_profile
CMP00006608,2024-08-11,17:06:48,2024-08-11T17:06:48,2024-08-11T17:42:08,Fraudulent trading platform collected INR 117261 from victim.,INVESTMENT_FRAUD,117261.33,Maharashtra,426775,19.52504,75.972773,ACCT00011608,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00006609,2024-11-17,21:44:23,2024-11-17T21:44:23,2024-11-17T21:57:58,Victim transferred INR 356392 to fake mutual fund agent.,INVESTMENT_FRAUD,356392.34,Maharashtra,426832,16.510074,72.606581,ACCT00011609,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006610,2024-11-26,06:15:32,2024-11-26T06:15:32,2024-11-26T07:05:32,Victim lured into fake investment scheme; lost INR 178386.,INVESTMENT_FRAUD,178386.24,Uttar Pradesh,262295,28.771184,80.562129,ACCT00011610,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006611,2024-05-21,16:56:04,2024-05-21T16:56:04,2024-05-21T17:38:58,Victim transferred INR 15871 to fake mutual fund agent.,INVESTMENT_FRAUD,15870.72,Maharashtra,409191,16.795096,75.360225,ACCT00011611,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006612,2024-12-20,22:44:18,2024-12-20T22:44:18,2024-12-20T23:05:05,Victim reported loss of INR 27449 via online fraud.,OTHER,27449.13,Maharashtra,437138,18.829333,76.581583,ACCT00011612,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006613,2024-04-29,09:14:13,2024-04-29T09:14:13,2024-04-29T09:42:24,Victim threatened with digital arrest; paid INR 717471 under duress.,DIGITAL_ARREST,717471.0,Uttar Pradesh,273698,29.267352,81.608488,ACCT00011613,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00006614,2024-07-20,18:41:21,2024-07-20T18:41:21,2024-07-20T20:28:50,Cyber fraud reported; INR 3392 lost through unspecified method.,OTHER,3392.21,Bihar,849970,25.395392,84.660261,ACCT00011614,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006615,2024-02-17,00:26:51,2024-02-17T00:26:51,2024-02-17T01:57:49,Victim reported loss of INR 20466 via online fraud.,OTHER,20465.89,Kerala,687005,8.288674,75.331026,ACCT00011615,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00006616,2024-12-22,22:57:25,2024-12-22T22:57:25,2024-12-22T23:58:42,Fraudulent digital payment of INR 136541 detected from victim account.,DIGITAL_PAYMENT_FRAUD,136541.21,Tamil Nadu,608907,8.446068,79.202687,ACCT00011616,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006617,2024-06-08,17:10:14,2024-06-08T17:10:14,2024-06-08T19:00:13,Fraudulent digital payment of INR 13089 detected from victim account.,DIGITAL_PAYMENT_FRAUD,13088.93,Rajasthan,326872,23.215226,75.417591,ACCT00011617,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006618,2024-03-13,12:33:10,2024-03-13T12:33:10,2024-03-13T13:36:41,Cyber fraud reported; INR 63452 lost through unspecified method.,OTHER,63452.27,Delhi,116080,28.631659,77.150181,ACCT00011618,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006619,2024-03-06,16:13:13,2024-03-06T16:13:13,2024-03-06T17:11:12,Victim's banking credentials phished; INR 8579 stolen.,PHISHING,8579.33,Gujarat,385405,22.294435,72.597315,ACCT00011619,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006620,2024-04-07,03:47:46,2024-04-07T03:47:46,2024-04-07T05:09:10,Impersonation of law enforcement; victim coerced into transferring INR 257330.,DIGITAL_ARREST,257329.8,Odisha,772587,19.668656,87.019993,ACCT00011620,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006621,2024-06-13,15:17:46,2024-06-13T15:17:46,2024-06-13T15:38:01,Victim received fake payment link; INR 64569 debited without authorization.,DIGITAL_PAYMENT_FRAUD,64569.16,Gujarat,379310,21.81328,73.393697,ACCT00011621,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00006622,2024-08-12,11:58:18,2024-08-12T11:58:18,2024-08-12T13:16:57,Victim transferred INR 37798 to fake mutual fund agent.,INVESTMENT_FRAUD,37798.2,Maharashtra,407370,20.85219,75.816482,ACCT00011622,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006623,2024-01-02,17:34:23,2024-01-02T17:34:23,2024-01-02T17:49:42,Phishing email led to unauthorized transfer of INR 5981.,PHISHING,5980.81,Madhya Pradesh,497105,26.84481,82.443191,ACCT00011623,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006624,2024-01-22,17:41:01,2024-01-22T17:41:01,2024-01-22T19:22:18,Victim reported unauthorized UPI transaction of INR 13125.,DIGITAL_PAYMENT_FRAUD,13125.03,Telangana,508869,15.933592,80.522441,ACCT00011624,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006625,2024-10-15,21:04:49,2024-10-15T21:04:49,2024-10-15T21:24:10,Victim shared OTP after phishing call; INR 12562 debited.,PHISHING,12562.31,Madhya Pradesh,492427,26.574433,81.833164,ACCT00011625,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006626,2024-03-23,17:33:38,2024-03-23T17:33:38,2024-03-23T18:00:36,Fraudulent digital payment of INR 36003 detected from victim account.,DIGITAL_PAYMENT_FRAUD,36002.72,Odisha,755595,19.648787,82.240882,ACCT00011626,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006627,2024-03-26,18:04:40,2024-03-26T18:04:40,2024-03-26T18:41:35,Victim threatened with digital arrest; paid INR 72454 under duress.,DIGITAL_ARREST,72453.69,Telangana,524401,16.263757,79.819961,ACCT00011627,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006628,2024-10-24,19:10:35,2024-10-24T19:10:35,2024-10-24T19:48:54,Victim transferred INR 24788 to fake mutual fund agent.,INVESTMENT_FRAUD,24788.42,Karnataka,589059,14.48853,76.277896,ACCT00011628,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006629,2024-06-30,11:59:49,2024-06-30T11:59:49,2024-06-30T13:15:15,Victim reported loss of INR 285299 via online fraud.,OTHER,285299.14,Uttar Pradesh,215356,25.664286,77.886976,ACCT00011629,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006630,2024-01-04,15:27:22,2024-01-04T15:27:22,2024-01-04T16:06:56,Fraudulent digital payment of INR 1100 detected from victim account.,DIGITAL_PAYMENT_FRAUD,1099.53,Telangana,502856,19.877449,78.840043,ACCT00011630,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006631,2024-01-31,11:27:18,2024-01-31T11:27:18,2024-01-31T12:35:41,Impersonation of law enforcement; victim coerced into transferring INR 509544.,DIGITAL_ARREST,509544.2,Bihar,803226,25.215403,83.457294,ACCT00011631,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006632,2024-10-15,15:18:03,2024-10-15T15:18:03,2024-10-15T15:27:29,Victim received fake payment link; INR 83255 debited without authorization.,DIGITAL_PAYMENT_FRAUD,83254.79,Tamil Nadu,639073,11.687461,78.706726,ACCT00011632,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006633,2024-06-12,11:17:06,2024-06-12T11:17:06,2024-06-12T12:55:28,Victim reported unauthorized UPI transaction of INR 8364.,DIGITAL_PAYMENT_FRAUD,8364.19,West Bengal,734212,23.727927,87.151689,ACCT00011633,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006634,2024-02-27,14:56:43,2024-02-27T14:56:43,2024-02-27T16:18:56,Victim lured into fake investment scheme; lost INR 175476.,INVESTMENT_FRAUD,175476.35,Punjab,145127,29.647394,75.325089,ACCT00011634,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006635,2024-01-11,10:42:48,2024-01-11T10:42:48,2024-01-11T12:32:47,Victim received fake payment link; INR 69418 debited without authorization.,DIGITAL_PAYMENT_FRAUD,69418.07,Telangana,507148,15.927073,81.048866,ACCT00011635,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006636,2024-09-09,04:58:27,2024-09-09T04:58:27,2024-09-09T06:57:15,Fake police/CBI call led victim to transfer INR 229964.,DIGITAL_ARREST,229963.94,Telangana,504843,18.875402,78.770726,ACCT00011636,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006637,2024-02-04,02:44:47,2024-02-04T02:44:47,2024-02-04T02:50:51,Victim's banking credentials phished; INR 28790 stolen.,PHISHING,28789.53,Karnataka,567924,15.679087,76.033335,ACCT00011637,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006638,2024-04-13,10:48:57,2024-04-13T10:48:57,2024-04-13T12:17:11,Victim received fake payment link; INR 69920 debited without authorization.,DIGITAL_PAYMENT_FRAUD,69919.97,Gujarat,398544,22.154136,72.592536,ACCT00011638,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006639,2024-01-09,18:39:01,2024-01-09T18:39:01,2024-01-09T18:59:15,Victim threatened with digital arrest; paid INR 143587 under duress.,DIGITAL_ARREST,143587.23,Maharashtra,433159,17.721659,74.838611,ACCT00011639,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006640,2024-10-23,18:43:13,2024-10-23T18:43:13,2024-10-23T20:11:05,Victim transferred INR 5000 to fake mutual fund agent.,INVESTMENT_FRAUD,5000.0,Karnataka,589994,15.571588,77.438108,ACCT00011640,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006641,2024-07-25,11:09:02,2024-07-25T11:09:02,2024-07-25T12:33:50,Fraudulent trading platform collected INR 301975 from victim.,INVESTMENT_FRAUD,301975.14,Uttar Pradesh,239263,27.574627,82.225218,ACCT00011641,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006642,2024-05-24,07:46:43,2024-05-24T07:46:43,2024-05-24T09:33:18,Phishing email led to unauthorized transfer of INR 51922.,PHISHING,51922.42,West Bengal,739254,24.144706,86.652319,ACCT00011642,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006643,2024-05-30,16:58:17,2024-05-30T16:58:17,2024-05-30T18:13:03,Fraudulent digital payment of INR 15950 detected from victim account.,DIGITAL_PAYMENT_FRAUD,15949.54,Rajasthan,303951,24.601548,74.311632,ACCT00011643,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006644,2024-08-03,22:44:56,2024-08-03T22:44:56,2024-08-03T23:18:04,Victim reported unauthorized UPI transaction of INR 3013.,DIGITAL_PAYMENT_FRAUD,3012.95,Rajasthan,315873,27.082313,73.734092,ACCT00011644,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00006645,2024-10-04,08:04:37,2024-10-04T08:04:37,2024-10-04T08:32:31,Victim transferred INR 162508 to fake mutual fund agent.,INVESTMENT_FRAUD,162508.32,Uttar Pradesh,222139,25.771409,81.930675,ACCT00011645,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00006646,2024-07-21,13:58:48,2024-07-21T13:58:48,2024-07-21T15:54:06,Victim received fake payment link; INR 27677 debited without authorization.,DIGITAL_PAYMENT_FRAUD,27676.79,Bihar,853151,26.635998,83.548757,ACCT00011646,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006647,2024-12-21,13:02:55,2024-12-21T13:02:55,2024-12-21T14:20:41,Victim threatened with digital arrest; paid INR 147122 under duress.,DIGITAL_ARREST,147122.1,Uttar Pradesh,213847,27.497424,80.451117,ACCT00011647,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006648,2024-08-21,16:13:15,2024-08-21T16:13:15,2024-08-21T16:15:56,Victim received fake payment link; INR 77018 debited without authorization.,DIGITAL_PAYMENT_FRAUD,77017.65,Maharashtra,438483,17.478844,78.934925,ACCT00011648,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006649,2024-01-26,22:50:06,2024-01-26T22:50:06,2024-01-26T23:23:15,Victim lured into fake investment scheme; lost INR 432938.,INVESTMENT_FRAUD,432938.41,Gujarat,381868,20.367728,70.471729,ACCT00011649,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006650,2024-04-24,07:59:58,2024-04-24T07:59:58,2024-04-24T08:01:36,Fraudulent digital payment of INR 88846 detected from victim account.,DIGITAL_PAYMENT_FRAUD,88846.2,Tamil Nadu,621906,11.238065,79.487842,ACCT00011650,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00006651,2024-10-13,10:42:27,2024-10-13T10:42:27,2024-10-13T11:35:30,Victim transferred INR 44240 to fake mutual fund agent.,INVESTMENT_FRAUD,44240.2,Haryana,121422,29.242132,75.023322,ACCT00011651,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006652,2024-11-29,18:47:48,2024-11-29T18:47:48,2024-11-29T20:02:12,Victim threatened with digital arrest; paid INR 100462 under duress.,DIGITAL_ARREST,100461.92,West Bengal,718614,21.935033,88.434033,ACCT00011652,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006653,2024-03-08,12:30:04,2024-03-08T12:30:04,2024-03-08T12:49:54,Phishing email led to unauthorized transfer of INR 8623.,PHISHING,8623.06,Telangana,522668,16.023141,80.775674,ACCT00011653,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006654,2024-06-19,20:46:49,2024-06-19T20:46:49,2024-06-19T21:47:19,Phishing email led to unauthorized transfer of INR 58317.,PHISHING,58317.16,Gujarat,383192,21.861788,70.093459,ACCT00011654,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006655,2024-08-11,11:34:25,2024-08-11T11:34:25,2024-08-11T12:49:34,Victim reported unauthorized UPI transaction of INR 18007.,DIGITAL_PAYMENT_FRAUD,18007.16,Madhya Pradesh,499550,23.076134,79.422499,ACCT00011655,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006656,2024-12-01,15:05:33,2024-12-01T15:05:33,2024-12-01T15:36:48,Victim reported unauthorized UPI transaction of INR 19971.,DIGITAL_PAYMENT_FRAUD,19970.69,Karnataka,566241,14.496686,76.376362,ACCT00011656,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006657,2024-01-23,15:32:30,2024-01-23T15:32:30,2024-01-23T15:49:30,Fake police/CBI call led victim to transfer INR 10000.,DIGITAL_ARREST,10000.0,Madhya Pradesh,463890,24.324302,81.551772,ACCT00011657,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006658,2024-11-16,08:14:27,2024-11-16T08:14:27,2024-11-16T09:52:22,Victim reported unauthorized UPI transaction of INR 179776.,DIGITAL_PAYMENT_FRAUD,179775.7,Tamil Nadu,605361,12.010637,76.756431,ACCT00011658,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006659,2024-03-18,20:49:09,2024-03-18T20:49:09,2024-03-18T22:13:19,Victim shared OTP after phishing call; INR 16942 debited.,PHISHING,16941.51,Haryana,122759,28.762724,76.974852,ACCT00011659,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006660,2024-03-03,12:10:13,2024-03-03T12:10:13,2024-03-03T12:33:20,Fraudulent trading platform collected INR 8686749 from victim.,INVESTMENT_FRAUD,8686749.08,Tamil Nadu,629092,13.568662,79.530668,ACCT00011660,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006661,2024-11-24,22:48:55,2024-11-24T22:48:55,2024-11-24T23:04:59,Impersonation of law enforcement; victim coerced into transferring INR 312484.,DIGITAL_ARREST,312483.58,Gujarat,397227,23.38985,72.460915,ACCT00011661,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006662,2024-05-13,22:40:31,2024-05-13T22:40:31,2024-05-13T22:56:50,Victim transferred INR 43483 to fake mutual fund agent.,INVESTMENT_FRAUD,43483.05,Karnataka,568596,12.906348,78.033278,ACCT00011662,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006663,2024-08-01,16:16:52,2024-08-01T16:16:52,2024-08-01T17:16:32,Victim's banking credentials phished; INR 4736 stolen.,PHISHING,4736.4,Uttar Pradesh,259802,27.149172,78.403396,ACCT00011663,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006664,2024-11-03,13:04:38,2024-11-03T13:04:38,2024-11-03T13:21:13,Victim's banking credentials phished; INR 24677 stolen.,PHISHING,24676.67,Uttar Pradesh,229444,25.740096,83.687781,ACCT00011664,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006665,2024-12-11,13:23:17,2024-12-11T13:23:17,2024-12-11T15:01:57,Fraudulent digital payment of INR 36266 detected from victim account.,DIGITAL_PAYMENT_FRAUD,36266.22,Uttar Pradesh,231104,25.892735,78.544754,ACCT00011665,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006666,2024-04-25,15:52:38,2024-04-25T15:52:38,2024-04-25T17:11:39,Phishing email led to unauthorized transfer of INR 33212.,PHISHING,33212.37,Gujarat,397475,23.072518,72.694197,ACCT00011666,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00006667,2024-04-01,19:57:49,2024-04-01T19:57:49,2024-04-01T21:28:42,Victim received fake payment link; INR 7057 debited without authorization.,DIGITAL_PAYMENT_FRAUD,7056.82,Tamil Nadu,631366,9.413186,76.575099,ACCT00011667,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00006668,2024-11-23,18:10:08,2024-11-23T18:10:08,2024-11-23T18:28:27,Victim received fake payment link; INR 67857 debited without authorization.,DIGITAL_PAYMENT_FRAUD,67856.67,Telangana,526139,17.219958,80.001704,ACCT00011668,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006669,2024-11-10,22:08:37,2024-11-10T22:08:37,2024-11-10T22:42:32,Cyber fraud reported; INR 9760 lost through unspecified method.,OTHER,9759.74,Karnataka,572767,17.898092,75.905764,ACCT00011669,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006670,2024-07-14,21:55:51,2024-07-14T21:55:51,2024-07-14T23:50:24,Impersonation of law enforcement; victim coerced into transferring INR 89340.,DIGITAL_ARREST,89340.34,Kerala,683069,8.306969,77.367489,ACCT00011670,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006671,2024-05-07,11:57:43,2024-05-07T11:57:43,2024-05-07T12:30:31,Online fraud complaint filed for INR 51994.,OTHER,51994.48,Uttar Pradesh,224121,26.52924,81.275467,ACCT00011671,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006672,2024-01-21,23:42:09,2024-01-21T23:42:09,2024-01-21T23:57:27,Victim threatened with digital arrest; paid INR 413375 under duress.,DIGITAL_ARREST,413374.84,Gujarat,392886,22.68609,72.882404,ACCT00011672,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006673,2024-03-31,13:23:02,2024-03-31T13:23:02,2024-03-31T14:38:23,Fraudulent digital payment of INR 542454 detected from victim account.,DIGITAL_PAYMENT_FRAUD,542454.1,Telangana,508241,16.534709,78.084632,ACCT00011673,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006674,2024-03-04,06:03:43,2024-03-04T06:03:43,2024-03-04T06:05:42,Fraudulent digital payment of INR 20090 detected from victim account.,DIGITAL_PAYMENT_FRAUD,20089.57,Uttar Pradesh,261630,25.557504,77.938951,ACCT00011674,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006675,2024-11-16,14:01:17,2024-11-16T14:01:17,2024-11-16T15:07:40,Impersonation of law enforcement; victim coerced into transferring INR 226943.,DIGITAL_ARREST,226942.62,Delhi,117964,28.859214,76.820347,ACCT00011675,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006676,2024-11-02,12:50:43,2024-11-02T12:50:43,2024-11-02T13:05:57,Fraudulent trading platform collected INR 67275 from victim.,INVESTMENT_FRAUD,67274.65,Maharashtra,431277,16.202588,72.673188,ACCT00011676,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006677,2024-11-10,15:17:51,2024-11-10T15:17:51,2024-11-10T16:11:58,Victim's banking credentials phished; INR 14697 stolen.,PHISHING,14696.72,Maharashtra,407374,20.32384,78.962449,ACCT00011677,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00006678,2024-03-24,15:45:20,2024-03-24T15:45:20,2024-03-24T16:14:19,Victim lured into fake investment scheme; lost INR 206816.,INVESTMENT_FRAUD,206815.67,Telangana,521010,19.137844,80.27043,ACCT00011678,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006679,2024-01-18,04:20:15,2024-01-18T04:20:15,2024-01-18T04:37:23,Fraudulent digital payment of INR 6000 detected from victim account.,DIGITAL_PAYMENT_FRAUD,6000.25,Tamil Nadu,637455,10.929725,79.820538,ACCT00011679,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006680,2024-05-10,16:24:22,2024-05-10T16:24:22,2024-05-10T17:10:21,Fraudulent digital payment of INR 500 detected from victim account.,DIGITAL_PAYMENT_FRAUD,500.0,West Bengal,712863,26.983262,88.229643,ACCT00011680,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006681,2024-08-11,11:22:48,2024-08-11T11:22:48,2024-08-11T11:57:41,Fake police/CBI call led victim to transfer INR 238540.,DIGITAL_ARREST,238540.44,Telangana,521558,15.881228,77.784985,ACCT00011681,SYNTHETIC,2.0.0,DEEP_MULE_CHAIN
CMP00006682,2024-04-03,17:41:58,2024-04-03T17:41:58,2024-04-03T19:37:24,Victim reported unauthorized UPI transaction of INR 11837.,DIGITAL_PAYMENT_FRAUD,11836.97,Madhya Pradesh,452871,22.785777,80.525273,ACCT00011682,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006683,2024-11-15,09:59:27,2024-11-15T09:59:27,2024-11-15T10:52:02,Fraudulent digital payment of INR 2023 detected from victim account.,DIGITAL_PAYMENT_FRAUD,2022.96,Haryana,123999,27.774657,74.731707,ACCT00011683,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006684,2024-05-09,06:44:03,2024-05-09T06:44:03,2024-05-09T07:11:33,Fraudulent digital payment of INR 137494 detected from victim account.,DIGITAL_PAYMENT_FRAUD,137494.11,Karnataka,569240,15.057304,74.976787,ACCT00011684,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006685,2024-12-02,17:22:10,2024-12-02T17:22:10,2024-12-02T19:13:46,Victim transferred INR 139842 to fake mutual fund agent.,INVESTMENT_FRAUD,139842.06,Gujarat,361124,22.990093,68.784765,ACCT00011685,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006686,2024-07-13,18:31:12,2024-07-13T18:31:12,2024-07-13T19:14:46,Fraudulent digital payment of INR 32550 detected from victim account.,DIGITAL_PAYMENT_FRAUD,32550.35,Rajasthan,345118,26.389035,73.224863,ACCT00011686,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006687,2024-01-11,18:32:19,2024-01-11T18:32:19,2024-01-11T19:04:28,Victim reported unauthorized UPI transaction of INR 26122.,DIGITAL_PAYMENT_FRAUD,26121.54,Madhya Pradesh,497187,26.851764,78.171236,ACCT00011687,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006688,2024-03-27,03:45:28,2024-03-27T03:45:28,2024-03-27T04:35:48,Victim threatened with digital arrest; paid INR 21699 under duress.,DIGITAL_ARREST,21698.6,Gujarat,377169,22.44418,70.848468,ACCT00011688,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006689,2024-06-18,20:24:49,2024-06-18T20:24:49,2024-06-18T20:49:51,Victim's banking credentials phished; INR 4872 stolen.,PHISHING,4871.78,Karnataka,576682,16.741074,76.251443,ACCT00011689,SYNTHETIC,2.0.0,COORDINATED_CASE
CMP00006690,2024-03-16,19:01:01,2024-03-16T19:01:01,2024-03-16T20:32:52,Victim received fake payment link; INR 28663 debited without authorization.,DIGITAL_PAYMENT_FRAUD,28662.7,Karnataka,584255,18.144573,74.231813,ACCT00011690,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006691,2024-06-28,23:33:03,2024-06-28T23:33:03,2024-06-28T23:43:21,Fraudulent digital payment of INR 2564 detected from victim account.,DIGITAL_PAYMENT_FRAUD,2563.5,Bihar,806865,24.678017,87.989951,ACCT00011691,SYNTHETIC,2.0.0,FAST_CASHOUT
CMP00006692,2024-10-09,16:35:23,2024-10-09T16:35:23,2024-10-09T17:17:12,Fraudulent digital payment of INR 130465 detected from victim account.,DIGITAL_PAYMENT_FRAUD,130464.96,Tamil Nadu,623934,11.972789,77.094605,ACCT00011692,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006693,2024-12-03,12:09:09,2024-12-03T12:09:09,2024-12-03T13:42:48,Fake police/CBI call led victim to transfer INR 90283.,DIGITAL_ARREST,90282.73,West Bengal,737542,22.460661,88.68506,ACCT00011693,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006694,2024-11-28,06:04:54,2024-11-28T06:04:54,2024-11-28T07:23:58,Victim threatened with digital arrest; paid INR 474081 under duress.,DIGITAL_ARREST,474081.13,Gujarat,381711,21.986242,70.385439,ACCT00011694,SYNTHETIC,2.0.0,MULTIPLE_CASHOUT
CMP00006695,2024-03-22,09:40:38,2024-03-22T09:40:38,2024-03-22T11:28:40,Victim shared OTP after phishing call; INR 52592 debited.,PHISHING,52592.22,Uttar Pradesh,249439,27.227413,80.608064,ACCT00011695,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006696,2024-11-24,20:26:46,2024-11-24T20:26:46,2024-11-24T22:19:15,Fake police/CBI call led victim to transfer INR 106650.,DIGITAL_ARREST,106650.36,Telangana,513368,16.280452,77.738672,ACCT00011696,SYNTHETIC,2.0.0,SLOW_CASHOUT
CMP00006697,2024-06-28,13:03:16,2024-06-28T13:03:16,2024-06-28T14:06:56,Cyber fraud reported; INR 14207 lost through unspecified method.,OTHER,14206.61,Maharashtra,429432,20.389245,77.547536,ACCT00011697,SYNTHETIC,2.0.0,NO_CASHOUT
CMP00006698,2024-08-09,18:15:28,2024-08-09T18:15:28,2024-08-09T19:44:12,Phishing email led to unauthorized transfer of INR 20806.,PHISHING,20806.31,Maharashtra,413115,16.170484,77.254959,ACCT00011698,SYNTHETIC,2.0.0,NO_CASHOUT
